Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
354-25-5821,B,Abuja,Member,Female,Sports and travel,24883.2,6,7464.96,156764.15999999997,2/8/2019,13:03,Cash,149299.2,4.7619047619999995,7464.96,5.6
132-32-9879,B,Abuja,Member,Female,Electronic accessories,33825.6,4,6765.120000000001,142067.52,3/9/2019,18:00,Cash,135302.4,4.7619047619999995,6765.120000000001,9.5
370-41-7321,B,Abuja,Member,Male,Health and beauty,20408.399999999998,9,9183.78,192859.38,2/27/2019,17:24,Card,183675.6,4.7619047619999995,9183.78,8.4
727-46-3608,B,Abuja,Member,Female,Food and beverages,7203.6,9,3241.62,68074.02,2/6/2019,15:47,Epay,64832.4,4.7619047619999995,3241.62,4.1
669-54-1719,B,Abuja,Member,Male,Electronic accessories,6814.8,6,2044.4399999999998,42933.24,2/10/2019,12:45,Card,40888.8,4.7619047619999995,2044.4399999999998,8.1
616-24-2851,B,Abuja,Member,Female,Fashion accessories,6433.200000000001,4,1286.6399999999999,27019.440000000002,3/22/2019,14:42,Epay,25732.800000000003,4.7619047619999995,1286.6399999999999,6.5
242-55-6721,B,Abuja,Normal,Male,Home and lifestyle,5817.6,2,581.76,12216.96,3/7/2019,11:49,Epay,11635.2,4.7619047619999995,581.76,6.5
347-34-2234,B,Abuja,Member,Female,Sports and travel,19825.2,9,8921.34,187348.14,2/3/2019,13:40,Epay,178426.8,4.7619047619999995,8921.34,10.0
853-23-2453,B,Abuja,Member,Male,Health and beauty,27266.399999999998,4,5453.28,114518.88,2/14/2019,14:35,Cash,109065.59999999999,4.7619047619999995,5453.28,7.6
109-28-2512,B,Abuja,Member,Female,Fashion accessories,35139.6,6,10541.880000000001,221379.47999999998,1/7/2019,15:01,Epay,210837.59999999998,4.7619047619999995,10541.880000000001,9.9
510-95-6347,B,Abuja,Member,Female,Food and beverages,17467.2,3,2620.08,55021.68,3/5/2019,18:17,Epay,52401.6,4.7619047619999995,2620.08,4.0
847-38-7188,B,Abuja,Normal,Female,Food and beverages,34804.8,3,5220.72,109635.12000000001,1/26/2019,19:56,Epay,104414.40000000001,4.7619047619999995,5220.72,6.4
318-68-5053,B,Abuja,Normal,Female,Health and beauty,27716.399999999998,6,8314.92,174613.31999999998,2/27/2019,17:55,Cash,166298.4,4.7619047619999995,8314.92,6.1
152-08-9985,B,Abuja,Member,Male,Health and beauty,23169.6,9,10426.32,218952.72,3/12/2019,12:09,Card,208526.4,4.7619047619999995,10426.32,8.6
766-85-7061,B,Abuja,Normal,Male,Health and beauty,31633.2,10,15816.6,332148.6,3/29/2019,10:25,Epay,316332.0,4.7619047619999995,15816.6,5.1
733-01-9107,B,Abuja,Normal,Male,Home and lifestyle,29772.0,6,8931.6,187563.6,3/5/2019,18:14,Cash,178632.0,4.7619047619999995,8931.6,7.4
716-39-1409,B,Abuja,Normal,Male,Health and beauty,10926.0,7,3824.1000000000004,80306.09999999999,3/19/2019,18:19,Cash,76482.0,4.7619047619999995,3824.1000000000004,8.0
479-26-8945,B,Abuja,Member,Female,Sports and travel,5936.4,2,593.64,12466.439999999999,2/5/2019,11:32,Epay,11872.8,4.7619047619999995,593.64,4.6
227-78-1148,B,Abuja,Normal,Female,Fashion accessories,26222.4,7,9177.84,192734.64,2/15/2019,12:44,Cash,183556.8,4.7619047619999995,9177.84,8.4
291-32-1427,B,Abuja,Member,Male,Fashion accessories,7898.400000000001,5,1974.6000000000001,41466.6,3/5/2019,12:29,Epay,39492.0,4.7619047619999995,1974.6000000000001,5.3
659-65-8956,B,Abuja,Member,Male,Fashion accessories,18489.6,1,924.48,19414.08,1/16/2019,15:26,Epay,18489.6,4.7619047619999995,924.48,5.2
378-24-2715,B,Abuja,Normal,Male,Home and lifestyle,19238.399999999998,2,1923.8399999999997,40400.64,1/20/2019,20:38,Epay,38476.799999999996,4.7619047619999995,1923.8399999999997,4.1
219-22-9386,B,Abuja,Member,Male,Sports and travel,35985.6,9,16193.52,340063.92,3/9/2019,17:26,Card,323870.4,4.7619047619999995,16193.52,4.2
268-27-6179,B,Abuja,Member,Female,Fashion accessories,20329.2,8,8131.68,170765.28,3/9/2019,14:57,Epay,162633.6,4.7619047619999995,8131.68,7.3
549-84-7482,B,Abuja,Normal,Female,Sports and travel,32500.8,9,14625.359999999999,307132.56,2/8/2019,11:15,Epay,292507.2,4.7619047619999995,14625.359999999999,7.2
191-10-6171,B,Abuja,Normal,Female,Fashion accessories,14263.199999999999,7,4992.12,104834.52,1/25/2019,13:18,Cash,99842.4,4.7619047619999995,4992.12,7.5
695-51-0018,B,Abuja,Normal,Female,Sports and travel,12542.400000000001,4,2508.48,52678.08,2/10/2019,18:36,Cash,50169.600000000006,4.7619047619999995,2508.48,7.4
590-83-4591,B,Abuja,Member,Male,Electronic accessories,31482.0,6,9444.6,198336.59999999998,2/17/2019,14:40,Card,188892.00000000003,4.7619047619999995,9444.6,8.8
241-72-9525,B,Abuja,Normal,Male,Sports and travel,18687.6,10,9343.8,196219.8,2/16/2019,12:21,Cash,186876.0,4.7619047619999995,9343.8,8.2
262-47-2794,B,Abuja,Member,Male,Home and lifestyle,25869.6,8,10347.84,217304.64,3/6/2019,15:07,Card,206956.8,4.7619047619999995,10347.84,6.2
608-96-3517,B,Abuja,Member,Female,Fashion accessories,32954.4,4,6590.88,138408.48,3/23/2019,19:20,Card,131817.6,4.7619047619999995,6590.88,4.8
279-74-2924,B,Abuja,Member,Male,Electronic accessories,25981.2,1,1299.06,27280.26,1/4/2019,19:40,Cash,25981.2,4.7619047619999995,1299.06,6.1
307-85-2293,B,Abuja,Normal,Male,Home and lifestyle,18100.8,5,4525.2,95029.20000000001,3/7/2019,13:58,Epay,90504.0,4.7619047619999995,4525.2,9.7
743-04-1105,B,Abuja,Member,Male,Health and beauty,34999.2,9,15749.639999999998,330742.44,3/30/2019,14:43,Epay,314992.8,4.7619047619999995,15749.639999999998,6.0
423-57-2993,B,Abuja,Normal,Male,Sports and travel,33620.4,6,10086.119999999999,211808.52,3/27/2019,19:18,Epay,201722.40000000002,4.7619047619999995,10086.119999999999,10.0
548-46-9322,B,Abuja,Normal,Male,Food and beverages,14364.0,10,7182.0,150822.0,2/20/2019,15:24,Card,143640.0,4.7619047619999995,7182.0,5.9
505-02-0892,B,Abuja,Member,Male,Health and beauty,15325.2,8,6130.08,128731.68000000001,2/25/2019,14:12,Epay,122601.6,4.7619047619999995,6130.08,5.6
316-55-4634,B,Abuja,Member,Male,Food and beverages,28818.0,5,7204.5,151294.5,1/26/2019,12:45,Card,144090.0,4.7619047619999995,7204.5,9.4
608-27-6295,B,Abuja,Member,Male,Electronic accessories,19040.4,6,5712.12,119954.52,1/19/2019,17:34,Card,114242.4,4.7619047619999995,5712.12,9.8
414-12-7047,B,Abuja,Normal,Male,Food and beverages,7124.4,8,2849.76,59844.96,1/18/2019,12:04,Epay,56995.2,4.7619047619999995,2849.76,8.7
895-66-0685,B,Abuja,Member,Male,Food and beverages,6508.799999999999,3,976.3199999999999,20502.72,3/5/2019,19:46,Epay,19526.4,4.7619047619999995,976.3199999999999,8.0
305-14-0245,B,Abuja,Member,Female,Home and lifestyle,34016.4,8,13606.56,285737.76,3/3/2019,19:00,Epay,272131.2,4.7619047619999995,13606.56,7.5
732-04-5373,B,Abuja,Member,Male,Home and lifestyle,16729.2,4,3345.84,70262.64,2/8/2019,10:53,Cash,66916.8,4.7619047619999995,3345.84,7.0
284-34-9626,B,Abuja,Normal,Female,Home and lifestyle,27734.4,3,4160.16,87363.36,2/11/2019,10:39,Card,83203.2,4.7619047619999995,4160.16,7.2
437-58-8131,B,Abuja,Normal,Female,Fashion accessories,26467.199999999997,2,2646.7200000000003,55581.119999999995,1/15/2019,13:41,Epay,52934.399999999994,4.7619047619999995,2646.7200000000003,4.6
641-43-2399,B,Abuja,Normal,Male,Home and lifestyle,9198.0,4,1839.6000000000001,38631.6,1/26/2019,20:23,Epay,36792.0,4.7619047619999995,1839.6000000000001,5.7
542-41-0513,B,Abuja,Member,Female,Electronic accessories,20696.4,4,4139.28,86924.88,3/15/2019,11:57,Cash,82785.6,4.7619047619999995,4139.28,6.6
875-46-5808,B,Abuja,Member,Male,Health and beauty,9324.0,10,4662.0,97902.0,2/6/2019,14:51,Epay,93240.0,4.7619047619999995,4662.0,8.7
394-43-4238,B,Abuja,Member,Male,Home and lifestyle,6397.2,5,1599.3,33585.3,2/15/2019,12:42,Card,31985.999999999996,4.7619047619999995,1599.3,5.4
573-58-9734,B,Abuja,Normal,Female,Fashion accessories,10933.2,3,1639.98,34439.579999999994,3/28/2019,13:41,Epay,32799.6,4.7619047619999995,1639.98,5.1
817-69-8206,B,Abuja,Normal,Female,Electronic accessories,35902.8,9,16156.26,339281.45999999996,3/2/2019,19:42,Card,323125.2,4.7619047619999995,16156.26,6.5
142-63-6033,B,Abuja,Normal,Male,Home and lifestyle,33249.6,5,8312.4,174560.4,3/20/2019,19:17,Epay,166248.0,4.7619047619999995,8312.4,4.9
656-16-1063,B,Abuja,Normal,Male,Sports and travel,16711.2,3,2506.68,52640.27999999999,1/4/2019,13:24,Card,50133.6,4.7619047619999995,2506.68,4.4
891-58-8335,B,Abuja,Member,Female,Sports and travel,10659.6,7,3730.86,78348.06,3/11/2019,15:53,Cash,74617.2,4.7619047619999995,3730.86,6.5
560-30-5617,B,Abuja,Normal,Female,Sports and travel,8917.2,5,2229.3,46815.299999999996,3/24/2019,18:27,Cash,44586.0,4.7619047619999995,2229.3,8.5
549-03-9315,B,Abuja,Normal,Male,Fashion accessories,34153.200000000004,8,13661.28,286886.88,2/12/2019,12:58,Epay,273225.60000000003,4.7619047619999995,13661.28,8.7
790-29-1172,B,Abuja,Normal,Female,Food and beverages,20642.4,3,3096.36,65023.55999999999,3/10/2019,18:59,Card,61927.200000000004,4.7619047619999995,3096.36,7.9
239-36-3640,B,Abuja,Normal,Male,Electronic accessories,16326.0,6,4897.8,102853.79999999999,1/31/2019,13:44,Epay,97956.00000000001,4.7619047619999995,4897.8,6.1
468-01-2051,B,Abuja,Normal,Male,Food and beverages,22348.8,7,7822.080000000001,164263.68,3/6/2019,13:46,Epay,156441.6,4.7619047619999995,7822.080000000001,5.4
836-82-5858,B,Abuja,Member,Male,Health and beauty,24973.2,9,11237.94,235996.74000000002,1/26/2019,19:14,Epay,224758.80000000002,4.7619047619999995,11237.94,4.0
466-61-5506,B,Abuja,Member,Female,Electronic accessories,32652.0,6,9795.6,205707.59999999998,2/26/2019,10:52,Cash,195912.00000000003,4.7619047619999995,9795.6,5.3
289-65-5721,B,Abuja,Normal,Female,Fashion accessories,29293.2,2,2929.32,61515.72,1/26/2019,19:28,Cash,58586.4,4.7619047619999995,2929.32,6.5
545-46-3100,B,Abuja,Member,Female,Electronic accessories,3812.4,3,571.86,12009.06,3/12/2019,13:52,Card,11437.2,4.7619047619999995,571.86,8.7
418-02-5978,B,Abuja,Normal,Female,Health and beauty,30272.4,9,13622.58,286074.18,2/11/2019,10:54,Cash,272451.6,4.7619047619999995,13622.58,8.0
269-04-5750,B,Abuja,Member,Male,Fashion accessories,26575.199999999997,4,5315.04,111615.84000000001,2/21/2019,18:31,Cash,106300.79999999999,4.7619047619999995,5315.04,6.7
346-84-3103,B,Abuja,Member,Female,Electronic accessories,4759.2,5,1189.8,24985.8,3/2/2019,19:26,Cash,23795.999999999996,4.7619047619999995,1189.8,4.3
376-02-8238,B,Abuja,Normal,Male,Home and lifestyle,33793.200000000004,8,13517.28,283862.88,2/2/2019,18:42,Card,270345.60000000003,4.7619047619999995,13517.28,8.3
866-05-7563,B,Abuja,Member,Female,Electronic accessories,29304.000000000004,3,4395.6,92307.6,2/9/2019,19:43,Cash,87912.0,4.7619047619999995,4395.6,4.8
785-13-7708,B,Abuja,Normal,Male,Food and beverages,26301.600000000002,7,9205.56,193316.76,1/14/2019,19:06,Card,184111.2,4.7619047619999995,9205.56,4.2
845-51-0542,B,Abuja,Member,Male,Food and beverages,16758.0,9,7541.1,158363.1,2/2/2019,15:34,Epay,150822.0,4.7619047619999995,7541.1,6.4
110-48-7033,B,Abuja,Member,Male,Fashion accessories,11743.199999999999,4,2348.64,49321.439999999995,1/29/2019,14:12,Cash,46972.799999999996,4.7619047619999995,2348.64,9.0
655-85-5130,B,Abuja,Member,Female,Fashion accessories,13787.999999999998,4,2757.6,57909.600000000006,3/13/2019,19:22,Cash,55151.99999999999,4.7619047619999995,2757.6,5.7
154-74-7179,B,Abuja,Normal,Male,Sports and travel,19602.0,1,980.1,20582.1,2/26/2019,19:24,Epay,19602.0,4.7619047619999995,980.1,7.9
571-94-0759,B,Abuja,Member,Female,Food and beverages,26855.999999999996,10,13427.999999999998,281988.0,1/8/2019,20:55,Cash,268560.0,4.7619047619999995,13427.999999999998,9.5
783-09-1637,B,Abuja,Normal,Female,Sports and travel,24274.800000000003,5,6068.700000000001,127442.7,3/6/2019,18:13,Epay,121373.99999999999,4.7619047619999995,6068.700000000001,6.3
477-24-6490,B,Abuja,Normal,Female,Health and beauty,35895.6,6,10768.68,226142.28,2/26/2019,16:52,Epay,215373.6,4.7619047619999995,10768.68,7.9
566-19-5475,B,Abuja,Normal,Male,Fashion accessories,17269.2,7,6044.22,126928.62,1/7/2019,20:52,Cash,120884.40000000001,4.7619047619999995,6044.22,6.2
498-41-1961,B,Abuja,Normal,Male,Health and beauty,24004.800000000003,5,6001.200000000001,126025.2,2/20/2019,18:01,Cash,120023.99999999999,4.7619047619999995,6001.200000000001,7.6
283-79-9594,B,Abuja,Normal,Female,Food and beverages,17463.6,7,6112.26,128357.45999999999,1/25/2019,13:30,Card,122245.2,4.7619047619999995,6112.26,5.2
139-20-0155,B,Abuja,Member,Male,Electronic accessories,14507.999999999998,10,7253.999999999999,152334.0,1/24/2019,17:37,Card,145080.0,4.7619047619999995,7253.999999999999,7.0
585-03-5943,B,Abuja,Normal,Male,Health and beauty,6519.599999999999,10,3259.7999999999997,68455.8,3/13/2019,11:46,Epay,65196.0,4.7619047619999995,3259.7999999999997,5.9
573-10-3877,B,Abuja,Member,Male,Health and beauty,14043.599999999999,1,702.18,14745.78,3/12/2019,16:46,Card,14043.599999999999,4.7619047619999995,702.18,4.7
396-90-2219,B,Abuja,Normal,Female,Electronic accessories,5385.6,8,2154.24,45239.04,2/23/2019,12:29,Cash,43084.8,4.7619047619999995,2154.24,8.6
532-59-7201,B,Abuja,Member,Male,Sports and travel,28774.800000000003,6,8632.44,181281.24000000002,1/31/2019,14:04,Cash,172648.8,4.7619047619999995,8632.44,5.5
276-54-0879,B,Abuja,Normal,Male,Sports and travel,35186.4,4,7037.28,147782.88,3/12/2019,19:53,Epay,140745.6,4.7619047619999995,7037.28,6.4
730-61-8757,B,Abuja,Member,Male,Health and beauty,18406.8,4,3681.36,77308.56,1/25/2019,10:11,Card,73627.2,4.7619047619999995,3681.36,4.0
868-81-1752,B,Abuja,Normal,Male,Home and lifestyle,7927.2,9,3567.24,74912.04000000001,2/7/2019,18:48,Cash,71344.8,4.7619047619999995,3567.24,6.8
692-27-8933,B,Abuja,Normal,Female,Sports and travel,20862.0,6,6258.6,131430.6,2/24/2019,13:02,Cash,125172.0,4.7619047619999995,6258.6,5.2
374-17-3652,B,Abuja,Member,Female,Food and beverages,15415.2,9,6936.840000000001,145673.64,2/5/2019,15:26,Card,138736.8,4.7619047619999995,6936.840000000001,8.9
378-07-7001,B,Abuja,Member,Male,Electronic accessories,17312.4,3,2596.86,54534.06,2/10/2019,18:23,Card,51937.200000000004,4.7619047619999995,2596.86,7.8
433-75-6987,B,Abuja,Member,Female,Health and beauty,20149.2,7,7052.22,148096.62,3/5/2019,19:06,Epay,141044.4,4.7619047619999995,7052.22,8.9
873-95-4984,B,Abuja,Member,Female,Health and beauty,27684.000000000004,7,9689.4,203477.40000000002,2/15/2019,20:21,Cash,193787.99999999997,4.7619047619999995,9689.4,7.7
400-45-1220,B,Abuja,Normal,Female,Health and beauty,4860.0,10,2430.0,51030.0,2/27/2019,11:06,Card,48600.0,4.7619047619999995,2430.0,4.8
115-99-4379,B,Abuja,Member,Female,Fashion accessories,19702.8,7,6895.98,144815.58,3/14/2019,19:02,Card,137919.6,4.7619047619999995,6895.98,8.5
565-67-6697,B,Abuja,Member,Male,Home and lifestyle,9720.0,9,4374.0,91854.0,3/2/2019,14:16,Cash,87480.0,4.7619047619999995,4374.0,4.8
889-04-9723,B,Abuja,Member,Female,Food and beverages,32090.4,4,6418.08,134779.68000000002,1/7/2019,12:20,Card,128361.6,4.7619047619999995,6418.08,7.8
453-63-6187,B,Abuja,Normal,Male,Electronic accessories,9900.0,3,1485.0,31185.0,3/1/2019,15:40,Epay,29700.0,4.7619047619999995,1485.0,6.5
578-80-7669,B,Abuja,Normal,Male,Sports and travel,26989.2,1,1349.46,28338.660000000003,3/16/2019,16:58,Cash,26989.2,4.7619047619999995,1349.46,5.6
201-86-2184,B,Abuja,Member,Female,Electronic accessories,9453.6,7,3308.76,69483.95999999999,2/2/2019,19:40,Cash,66175.2,4.7619047619999995,3308.76,9.9
261-12-8671,B,Abuja,Normal,Female,Fashion accessories,21945.6,2,2194.56,46085.759999999995,1/25/2019,19:39,Card,43891.2,4.7619047619999995,2194.56,4.9
843-01-4703,B,Abuja,Member,Female,Home and lifestyle,12736.800000000001,9,5731.5599999999995,120362.76000000001,1/5/2019,19:50,Card,114631.20000000001,4.7619047619999995,5731.5599999999995,9.6
182-69-8360,B,Abuja,Normal,Female,Electronic accessories,8514.0,4,1702.8000000000002,35758.8,1/30/2019,13:32,Card,34056.0,4.7619047619999995,1702.8000000000002,4.0
868-52-7573,B,Abuja,Normal,Female,Food and beverages,35888.4,5,8972.1,188414.09999999998,1/14/2019,12:09,Cash,179442.0,4.7619047619999995,8972.1,9.9
525-88-7307,B,Abuja,Member,Male,Sports and travel,27295.199999999997,1,1364.7600000000002,28659.960000000003,1/31/2019,13:19,Cash,27295.199999999997,4.7619047619999995,1364.7600000000002,5.8
596-42-3999,B,Abuja,Normal,Male,Food and beverages,6559.2,7,2295.7200000000003,48210.12,3/10/2019,14:04,Card,45914.4,4.7619047619999995,2295.7200000000003,6.6
173-82-9529,B,Abuja,Normal,Female,Fashion accessories,13662.000000000002,10,6831.000000000001,143451.0,1/26/2019,14:51,Cash,136620.0,4.7619047619999995,6831.000000000001,9.7
760-54-1821,B,Abuja,Normal,Male,Home and lifestyle,4892.4,9,2201.58,46233.18,3/15/2019,10:26,Cash,44031.6,4.7619047619999995,2201.58,5.8
793-10-3222,B,Abuja,Member,Female,Health and beauty,14781.6,6,4434.48,93124.08,3/5/2019,13:30,Card,88689.6,4.7619047619999995,4434.48,8.3
346-12-3257,B,Abuja,Member,Male,Electronic accessories,6926.4,9,3116.8799999999997,65454.479999999996,3/4/2019,16:28,Cash,62337.6,4.7619047619999995,3116.8799999999997,8.0
831-64-0259,B,Abuja,Normal,Female,Fashion accessories,14310.0,5,3577.5,75127.5,2/22/2019,10:43,Epay,71550.0,4.7619047619999995,3577.5,9.6
725-32-9708,B,Abuja,Member,Female,Fashion accessories,24735.6,4,4947.12,103889.52,1/4/2019,19:01,Cash,98942.4,4.7619047619999995,4947.12,4.1
244-08-0162,B,Abuja,Normal,Female,Health and beauty,12315.6,10,6157.8,129313.79999999999,1/2/2019,13:00,Cash,123156.00000000001,4.7619047619999995,6157.8,5.1
569-71-4390,B,Abuja,Normal,Male,Sports and travel,7873.200000000001,2,787.3199999999999,16533.72,1/25/2019,14:29,Epay,15746.400000000001,4.7619047619999995,787.3199999999999,6.9
268-03-6164,B,Abuja,Normal,Male,Health and beauty,34599.6,1,1729.98,36329.579999999994,1/25/2019,16:28,Epay,34599.6,4.7619047619999995,1729.98,7.8
848-07-1692,B,Abuja,Normal,Female,Health and beauty,20599.2,2,2059.92,43258.32,1/12/2019,17:13,Epay,41198.4,4.7619047619999995,2059.92,8.3
301-81-8610,B,Abuja,Member,Male,Fashion accessories,9151.2,8,3660.4799999999996,76870.08,3/19/2019,19:42,Card,73209.6,4.7619047619999995,3660.4799999999996,6.7
198-84-7132,B,Abuja,Member,Male,Fashion accessories,14619.6,9,6578.82,138155.22,1/2/2019,13:40,Cash,131576.4,4.7619047619999995,6578.82,7.0
650-98-6268,B,Abuja,Member,Female,Food and beverages,7513.200000000001,3,1126.98,23666.579999999998,3/20/2019,13:53,Card,22539.6,4.7619047619999995,1126.98,8.0
741-73-3559,B,Abuja,Normal,Male,Sports and travel,24217.199999999997,5,6054.299999999999,127140.3,2/27/2019,17:27,Cash,121086.00000000001,4.7619047619999995,6054.299999999999,6.9
286-75-7818,B,Abuja,Normal,Male,Fashion accessories,24868.8,2,2486.8799999999997,52224.479999999996,1/31/2019,19:48,Card,49737.6,4.7619047619999995,2486.8799999999997,6.9
616-87-0016,B,Abuja,Normal,Male,Fashion accessories,34394.4,7,12038.04,252798.83999999997,3/9/2019,14:36,Card,240760.8,4.7619047619999995,12038.04,9.6
837-55-7229,B,Abuja,Normal,Female,Fashion accessories,17078.399999999998,1,853.92,17932.32,2/22/2019,18:19,Card,17078.399999999998,4.7619047619999995,853.92,6.8
394-30-3170,B,Abuja,Member,Female,Sports and travel,31834.800000000003,8,12733.92,267412.32,3/22/2019,19:35,Card,254678.40000000002,4.7619047619999995,12733.92,4.3
390-80-5128,B,Abuja,Member,Female,Health and beauty,6893.999999999999,1,344.7,7238.700000000001,1/28/2019,17:58,Card,6893.999999999999,4.7619047619999995,344.7,9.5
296-11-7041,B,Abuja,Member,Female,Health and beauty,9745.2,1,487.26,10232.460000000001,1/12/2019,20:07,Card,9745.2,4.7619047619999995,487.26,5.3
449-27-2918,B,Abuja,Member,Female,Sports and travel,14083.199999999999,1,704.16,14787.36,3/26/2019,11:02,Card,14083.199999999999,4.7619047619999995,704.16,9.6
891-01-7034,B,Abuja,Normal,Female,Electronic accessories,26895.6,6,8068.68,169442.28,1/1/2019,19:07,Cash,161373.6,4.7619047619999995,8068.68,6.7
744-09-5786,B,Abuja,Normal,Male,Electronic accessories,7923.6,6,2377.08,49918.67999999999,1/2/2019,18:50,Cash,47541.6,4.7619047619999995,2377.08,7.6
767-54-1907,B,Abuja,Member,Female,Fashion accessories,10641.6,5,2660.4,55868.4,2/13/2019,16:59,Cash,53208.00000000001,4.7619047619999995,2660.4,6.9
710-46-4433,B,Abuja,Member,Female,Food and beverages,27864.000000000004,9,12538.8,263314.8,2/15/2019,14:15,Card,250776.0,4.7619047619999995,12538.8,4.5
533-33-5337,B,Abuja,Normal,Male,Electronic accessories,28580.4,10,14290.2,300094.2,2/7/2019,20:24,Cash,285804.0,4.7619047619999995,14290.2,6.2
234-03-4040,B,Abuja,Member,Female,Food and beverages,26298.0,10,13149.0,276129.0,3/3/2019,12:25,Card,262980.0,4.7619047619999995,13149.0,8.7
554-53-3790,B,Abuja,Normal,Male,Sports and travel,13327.2,6,3998.16,83961.36,3/22/2019,18:33,Cash,79963.2,4.7619047619999995,3998.16,4.5
731-59-7531,B,Abuja,Member,Male,Health and beauty,26125.199999999997,8,10450.08,219451.68000000002,3/30/2019,17:58,Cash,209001.59999999998,4.7619047619999995,10450.08,4.6
701-69-8742,B,Abuja,Normal,Male,Sports and travel,12373.199999999999,10,6186.599999999999,129918.59999999999,3/16/2019,10:11,Epay,123732.0,4.7619047619999995,6186.599999999999,6.7
305-18-3552,B,Abuja,Member,Male,Home and lifestyle,21736.8,10,10868.4,228236.4,2/12/2019,16:19,Cash,217367.99999999997,4.7619047619999995,10868.4,6.0
438-01-4015,B,Abuja,Member,Female,Sports and travel,17816.4,4,3563.2799999999997,74828.88,3/21/2019,15:25,Epay,71265.6,4.7619047619999995,3563.2799999999997,6.6
709-58-4068,B,Abuja,Normal,Female,Fashion accessories,14792.400000000001,10,7396.200000000001,155320.2,2/28/2019,14:42,Cash,147924.0,4.7619047619999995,7396.200000000001,7.3
627-95-3243,B,Abuja,Member,Female,Home and lifestyle,27964.800000000003,9,12584.159999999998,264267.36,2/4/2019,13:21,Epay,251683.2,4.7619047619999995,12584.159999999998,9.8
686-41-0932,B,Abuja,Normal,Female,Fashion accessories,12492.000000000002,2,1249.2,26233.2,3/13/2019,19:48,Epay,24984.000000000004,4.7619047619999995,1249.2,8.2
608-04-3797,B,Abuja,Member,Female,Health and beauty,9115.2,8,3646.08,76567.68,3/5/2019,20:24,Epay,72921.6,4.7619047619999995,3646.08,8.7
437-53-3084,B,Abuja,Normal,Male,Fashion accessories,35960.4,2,3596.0399999999995,75516.84,2/26/2019,11:48,Epay,71920.8,4.7619047619999995,3596.0399999999995,7.1
632-32-4574,B,Abuja,Normal,Male,Sports and travel,27331.2,8,10932.480000000001,229582.08000000002,3/20/2019,14:14,Cash,218649.6,4.7619047619999995,10932.480000000001,5.5
401-18-8016,B,Abuja,Member,Female,Sports and travel,35326.799999999996,1,1766.3400000000001,37093.14,1/21/2019,17:36,Cash,35326.799999999996,4.7619047619999995,1766.3400000000001,8.9
